Prereq: BIOL 130	{'prereqs': ['BIOL 130'], 'coreqs': [], 'antireqs': [], 'instructorPermission': False, 'requiredMajor': None, 'requiredTerm': None, 'otherNotes': ''}
Prereq: BIOL 130 and CHEM 233 or 237 and CHEM 264 or 266	{'prereqs': ['BIOL 130', 'CHEM 233 OR 237', 'CHEM 264 OR 266'], 'coreqs': [], 'antireqs': [], 'instructorPermission': False, 'requiredMajor': None, 'requiredTerm': None, 'otherNotes': ''}
Prereq: BIOL 130 or BME 285; Level at least 3A	{'prereqs': [], 'coreqs': [], 'antireqs': [], 'instructorPermission': False, 'requiredMajor': None, 'requiredTerm': '3A', 'otherNotes': 'Level at least 3A'}
Prereq: BIOL 130, 139/239	{'prereqs': ['BIOL 130', 'BIOL 139 OR BIOL 239'], 'coreqs': [], 'antireqs': [], 'instructorPermission': False, 'requiredMajor': None, 'requiredTerm': None, 'otherNotes': ''}
Prereq: BIOL 130, 139/239, 308	{'prereqs': ['BIOL 130', 'BIOL 139 OR BIOL 239', 'BIOL 308'], 'coreqs': [], 'antireqs': [], 'instructorPermission': False, 'requiredMajor': None, 'requiredTerm': None, 'otherNotes': ''}
Prereq: BIOL 130, 273	{'prereqs': ['BIOL 130', 'BIOL 273'], 'coreqs': [], 'antireqs': [], 'instructorPermission': False, 'requiredMajor': None, 'requiredTerm': None, 'otherNotes': ''}
Prereq: BIOL 130, 273 and (KIN 217 or CHEM 233 or 237)	{'prereqs': ['BIOL 130', 'BIOL 273'], 'coreqs': [], 'antireqs': ['KIN 217', 'CHEM 233', 'CHEM 237'], 'instructorPermission': False, 'requiredMajor': None, 'requiredTerm': None, 'otherNotes': ''}
Prereq: BIOL 130, 273, CHEM 120, and one of KIN 217, CHEM 233, 237	{'prereqs': ['BIOL 130', 'BIOL 273', 'CHEM 120'], 'coreqs': [], 'antireqs': ['KIN 217', 'CHEM 233', 'CHEM 237'], 'instructorPermission': False, 'requiredMajor': None, 'requiredTerm': None, 'otherNotes': ''}
Prereq: BIOL 130, PSYCH 101	{'prereqs': ['BIOL 130', 'PSYCH 101'], 'coreqs': [], 'antireqs': [], 'instructorPermission': False, 'requiredMajor': None, 'requiredTerm': None, 'otherNotes': ''}
Prereq: BIOL 130. Antireq: BIOL 366	{'prereqs': ['BIOL 130'], 'coreqs': [], 'antireqs': ['BIOL 366'], 'instructorPermission': False, 'requiredMajor': None, 'requiredTerm': None, 'otherNotes': ''}
Prereq: BIOL 130. Coreq: BIOL 273 Antireq: HLTH 210, KIN 210, GERON 210 (Cross-listed with GERON 310, KIN 310)	{'prereqs': ['BIOL 130'], 'coreqs': ['BIOL 273'], 'antireqs': ['HLTH 210', 'KIN 210', 'GERON 210', 'GERON 310', 'KIN 310'], 'instructorPermission': False, 'requiredMajor': None, 'requiredTerm': '3A', 'otherNotes': ''}
Prereq: BIOL 130; CHEM 233 or 237; CHEM 264 or 266	{'prereqs': ['BIOL 130'], 'coreqs': [], 'antireqs': ['CHEM 233', 'CHEM 237', 'CHEM 264', 'CHEM 266'], 'instructorPermission': False, 'requiredMajor': None, 'requiredTerm': '3A', 'otherNotes': ''}
Prereq: BIOL 130; Gerontology or Option in Aging Studies students only	{'prereqs': ['BIOL 130'], 'coreqs': [], 'antireqs': [], 'instructorPermission': False, 'requiredMajor': 'Gerontology or Option in Aging Studies', 'requiredTerm': None, 'otherNotes': ''}
Prereq: BIOL 130; Level at least 3A	{'prereqs': ['BIOL 130'], 'coreqs': [], 'antireqs': [], 'instructorPermission': False, 'requiredMajor': None, 'requiredTerm': '3A', 'otherNotes': ''}
Prereq: BIOL 139/239 or Level at least 3A Environment and Resource students	{'prereqs': {'type': 'OR', 'data': ['BIOL 139', 'BIOL 239', 'Level at least 3A']}, 'coreqs': [], 'antireqs': [], 'instructorPermission': False, 'requiredMajor': 'Environment and Resource', 'requiredTerm': None, 'otherNotes': ''}
Prereq: BIOL 139/239, 359	{'prereqs': ['BIOL 139', 'BIOL 239', 'BIOL 359'], 'coreqs': [], 'antireqs': [], 'instructorPermission': False, 'requiredMajor': None, 'minimumTerm': None, 'otherNotes': ''}
Prereq: BIOL 140/240 and 140/240L	{'prereqs': ['BIOL 140', 'BIOL 240', 'BIOL 240L'], 'coreqs': [], 'antireqs': [], 'instructorPermission': False, 'requiredMajor': None, 'minimumTerm': None, 'otherNotes': ''}
Prereq: BIOL 140/240, 140/240L and 241 or 273.  Antireq: BIOL 441 prior to Spring 2015	{'prereqs': {'type': 'AND', 'data': ['BIOL 140', 'BIOL 240', 'BIOL 240L', {'type': 'OR', 'data': ['BIOL 241', 'BIOL 273']}]}, 'coreqs': [], 'antireqs': ['BIOL 441'], 'instructorPermission': False, 'requiredMajor': None, 'minimumTerm': None, 'otherNotes': 'Antireq: BIOL 441 prior to Spring 2015'}
Prereq: BIOL 140/240, 140/240L, (241 or 273). Antireq: BIOL 441 prior to Spring 2015	{'prereqs': {'type': 'AND', 'data': ['BIOL 140', 'BIOL 240', 'BIOL 240L', {'type': 'OR', 'data': ['BIOL 241', 'BIOL 273']}]}, 'coreqs': [], 'antireqs': ['BIOL 441'], 'instructorPermission': False, 'requiredMajor': None, 'minimumTerm': None, 'otherNotes': 'Antireq: BIOL 441 prior to Spring 2015'}
Prereq: BIOL 140/240, 140/240L, 208/309, 308	{'prereqs': {'type': 'AND', 'data': ['BIOL 140', 'BIOL 240', 'BIOL 240L', 'BIOL 208', 'BIOL 309', 'BIOL 308']}, 'coreqs': [], 'antireqs': [], 'instructorPermission': False, 'requiredMajor': None, 'minimumTerm': None, 'otherNotes': ''}
Prereq: BIOL 140/240, 140/240L, 241	{'prereqs': ['BIOL 140/240', 'BIOL 140/240L', 'BIOL 241'], 'coreqs': [], 'antireqs': [], 'instructorPermission': False, 'requiredMajor': None, 'minimumTerm': None, 'otherNotes': ''}
Prereq: BIOL 140/240, 140/240L, 241, 308	{'prereqs': ['BIOL 140/240', 'BIOL 140/240L', 'BIOL 241', 'BIOL 308'], 'coreqs': [], 'antireqs': [], 'instructorPermission': False, 'requiredMajor': None, 'minimumTerm': None, 'otherNotes': ''}
Prereq: BIOL 140/240, 140/240L, 241,308, 341	{'prereqs': ['BIOL 140/240', 'BIOL 140/240L', 'BIOL 241', 'BIOL 308', 'BIOL 341'], 'coreqs': [], 'antireqs': [], 'instructorPermission': False, 'requiredMajor': None, 'minimumTerm': None, 'otherNotes': ''}
Prereq: BIOL 140/240, 140L/240L, 241	{'prereqs': ['BIOL 140/240', 'BIOL 140L/240L', 'BIOL 241'], 'coreqs': [], 'antireqs': [], 'instructorPermission': False, 'requiredMajor': None, 'minimumTerm': None, 'otherNotes': ''}
Prereq: BIOL 140/240, 140L/240L, 241, 341	{'prereqs': ['BIOL 140/240', 'BIOL 140L/240L', 'BIOL 241', 'BIOL 341'], 'coreqs': [], 'antireqs': [], 'instructorPermission': False, 'requiredMajor': None, 'minimumTerm': None, 'otherNotes': ''}
Prereq: BIOL 140/240, BIOL 208/309	{'prereqs': ['BIOL 140', 'BIOL 240', 'BIOL 208', 'BIOL 309'], 'coreqs': [], 'antireqs': [], 'instructorPermission': False, 'requiredMajor': None, 'requiredTerm': None, 'otherNotes': ''}
Prereq: BIOL 140L/240L, BIOL 208/309	{'prereqs': ['BIOL 140L', 'BIOL 240L', 'BIOL 208', 'BIOL 309'], 'coreqs': [], 'antireqs': [], 'instructorPermission': False, 'requiredMajor': None, 'requiredTerm': None, 'otherNotes': ''}
Prereq: BIOL 150 or 251	{'prereqs': ['BIOL 150', 'BIOL 251'], 'coreqs': [], 'antireqs': [], 'instructorPermission': False, 'requiredMajor': None, 'requiredTerm': None, 'otherNotes': ''}
Prereq: BIOL 150 or 251; BIOL 354, STAT 202	{'prereqs': ['BIOL 150', 'BIOL 251'], 'coreqs': ['BIOL 354', 'STAT 202'], 'antireqs': [], 'instructorPermission': False, 'requiredMajor': None, 'requiredTerm': None, 'otherNotes': ''}
Prereq: BIOL 150 or 251; BIOL 359	{'prereqs': ['BIOL 150', 'BIOL 251'], 'coreqs': [], 'antireqs': ['BIOL 359'], 'instructorPermission': False, 'requiredMajor': None, 'requiredTerm': None, 'otherNotes': ''}
Prereq: BIOL 150 or 251; BIOL 359, 361	{'prereqs': ['BIOL 150', 'BIOL 251'], 'coreqs': [], 'antireqs': ['BIOL 359', 'BIOL 361'], 'instructorPermission': False, 'requiredMajor': None, 'requiredTerm': None, 'otherNotes': ''}
Prereq: BIOL 150 or 251; One of BIOL 110, 120/220, 165	{'prereqs': ['BIOL 150', 'BIOL 251'], 'coreqs': [], 'antireqs': ['BIOL 110', 'BIOL 120', 'BIOL 220', 'BIOL 165'], 'instructorPermission': False, 'requiredMajor': None, 'requiredTerm': None, 'otherNotes': ''}
Prereq: BIOL 150 or 251; STAT 202	{'prereqs': ['BIOL 150', 'BIOL 251'], 'coreqs': [], 'antireqs': ['STAT 202'], 'instructorPermission': False, 'requiredMajor': None, 'requiredTerm': None, 'otherNotes': ''}
Prereq: BIOL 150 or ENVS 200; Level at least 3B	{'prereqs': ['BIOL 150', 'ENVS 200'], 'coreqs': [], 'antireqs': [], 'instructorPermission': False, 'requiredMajor': None, 'requiredTerm': '3B', 'otherNotes': ''}
Prereq: BIOL 150, 165	{'prereqs': ['BIOL 150', 'BIOL 165'], 'coreqs': [], 'antireqs': [], 'instructorPermission': False, 'requiredMajor': None, 'requiredTerm': None, 'otherNotes': ''}
Prereq: BIOL 150, 359	{'prereqs': ['BIOL 150', 'BIOL 359'], 'coreqs': [], 'antireqs': [], 'instructorPermission': False, 'requiredMajor': None, 'requiredTerm': None, 'otherNotes': ''}
Prereq: BIOL 150, 359, 361	{'prereqs': ['BIOL 150', 'BIOL 359', 'BIOL 361'], 'coreqs': [], 'antireqs': [], 'instructorPermission': False, 'requiredMajor': None, 'requiredTerm': None, 'otherNotes': ''}
Prereq: BIOL 150/250 or ENVS 200	{'prereqs': {'type': 'OR', 'data': ['BIOL 150/250', 'ENVS 200']}, 'coreqs': [], 'antireqs': [], 'instructorPermission': False, 'requiredMajor': None, 'requiredTerm': None, 'otherNotes': ''}
Prereq: BIOL 150/250 or ENVS 200 or ERS 218 or consent of instructor	{'prereqs': {'type': 'OR', 'data': ['BIOL 150/250', 'ENVS 200', 'ERS 218']}, 'coreqs': [], 'antireqs': [], 'instructorPermission': True, 'requiredMajor': None, 'requiredTerm': None, 'otherNotes': ''}
Prereq: BIOL 150/250 or ENVS 200; One of STAT 202, ECON 221, ENVS 278	{'prereqs': {'type': 'OR', 'data': ['BIOL 150/250', 'ENVS 200']}, 'coreqs': [], 'antireqs': [], 'instructorPermission': False, 'requiredMajor': None, 'requiredTerm': None, 'otherNotes': 'One of STAT 202, ECON 221, ENVS 278'}
Prereq: BIOL 150/250 or ENVS 200; One of STAT 202, ECON 221, ENVS 278. Antireq: BIOL 358	{'prereqs': {'type': 'OR', 'data': ['BIOL 150/250', 'ENVS 200']}, 'coreqs': [], 'antireqs': ['BIOL 358'], 'instructorPermission': False, 'requiredMajor': None, 'minimumTerm': None, 'otherNotes': ''}
Prereq: BIOL 150/250, 165	{'prereqs': ['BIOL 150/250', 'BIOL 165'], 'coreqs': [], 'antireqs': [], 'instructorPermission': False, 'requiredMajor': None, 'minimumTerm': None, 'otherNotes': ''}
Prereq: BIOL 150/250, 354, STAT 202	{'prereqs': {'type': 'AND', 'data': ['BIOL 150/250', 'BIOL 354', 'STAT 202']}, 'coreqs': [], 'antireqs': [], 'instructorPermission': False, 'requiredMajor': None, 'minimumTerm': None, 'otherNotes': ''}
Prereq: BIOL 150/250, STAT 202	{'prereqs': {'type': 'AND', 'data': ['BIOL 150/250', 'STAT 202']}, 'coreqs': [], 'antireqs': [], 'instructorPermission': False, 'requiredMajor': None, 'minimumTerm': None, 'otherNotes': ''}
Prereq: BIOL 150; One of BIOL 110, 120, 165	"{'prereqs': ['BIOL 150'], 'coreqs': [], 'antireqs': [], 'instructorPermission': False, 'requiredMajor': None, 'minimumTerm': None, 'otherNotes': ""{'OR': ['BIOL 110', 'BIOL 120', 'BIOL 165']}""}"
Prereq: BIOL 208/309, 303, 308	{'prereqs': ['BIOL 208', 'BIOL 309', 'BIOL 303', 'BIOL 308'], 'coreqs': [], 'antireqs': [], 'instructorPermission': False, 'requiredMajor': None, 'requiredTerm': None, 'otherNotes': ''}
Prereq: BIOL 208/309, 308	{'prereqs': ['BIOL 208', 'BIOL 309', 'BIOL 308'], 'coreqs': [], 'antireqs': [], 'instructorPermission': False, 'requiredMajor': None, 'requiredTerm': None, 'otherNotes': ''}
Prereq: BIOL 239 & one of BIOL 266, CHEM 140 or CS 136	{'prereqs': ['BIOL 239', {'type': 'OR', 'data': ['BIOL 266', 'CHEM 140', 'CS 136']}], 'coreqs': [], 'antireqs': [], 'instructorPermission': False, 'requiredMajor': None, 'requiredTerm': None, 'otherNotes': ''}
Prereq: BIOL 239 and one of BIOL 266/366 or BIOL 365	{'prereqs': ['BIOL 239', {'type': 'OR', 'data': ['BIOL 266', 'BIOL 366', 'BIOL 365']}], 'coreqs': [], 'antireqs': [], 'instructorPermission': False, 'requiredMajor': None, 'requiredTerm': None, 'otherNotes': ''}
Prereq: BIOL 239, 273; one of HLTH 205, HLTH 333, BIOL 361, KIN 232; Level at least 4A	{'prereqs': ['BIOL 239', 'BIOL 273'], 'coreqs': [], 'antireqs': ['HLTH 205', 'HLTH 333', 'BIOL 361', 'KIN 232'], 'instructorPermission': False, 'requiredMajor': None, 'requiredTerm': '4A', 'otherNotes': ''}
Prereq: BIOL 239; BIOL 266/366 or BIOL 365	{'prereqs': ['BIOL 239', 'BIOL 266/366 OR BIOL 365'], 'coreqs': [], 'antireqs': [], 'instructorPermission': False, 'requiredMajor': None, 'requiredTerm': None, 'otherNotes': ''}
Prereq: BIOL 239; One of BIOL 266, CHEM 140, CS 116, CS 136	{'prereqs': ['BIOL 239', 'BIOL 266 OR CHEM 140 OR CS 116 OR CS 136'], 'coreqs': [], 'antireqs': [], 'instructorPermission': False, 'requiredMajor': None, 'requiredTerm': None, 'otherNotes': ''}
Prereq: BIOL 240L. Coreq: BIOL 309	{'prereqs': [], 'coreqs': ['BIOL 309'], 'antireqs': [], 'instructorPermission': False, 'requiredMajor': None, 'requiredTerm': '4A', 'otherNotes': ''}
Prereq: BIOL 241	{'prereqs': ['BIOL 241'], 'coreqs': [], 'antireqs': [], 'instructorPermission': False, 'requiredMajor': None, 'requiredTerm': None, 'otherNotes': ''}
Prereq: BIOL 241; Level at least 4A	{'prereqs': ['BIOL 241'], 'coreqs': [], 'antireqs': [], 'instructorPermission': False, 'requiredMajor': None, 'requiredTerm': '4A', 'otherNotes': ''}
Prereq: BIOL 266/366 or BIOL 365; CHEM 233 or CHEM 237 or BCS Bioinformatics Specialization or BMath (CS) Bioinformatics Specialization	{'prereqs': {'type': 'OR', 'data': ['BIOL 266', 'BIOL 366', 'BIOL 365', 'CHE 233', 'CHE 237', 'BCS Bioinformatics Specialization', 'BMath (CS) Bioinformatics Specialization']}, 'coreqs': [], 'antireqs': [], 'instructorPermission': False, 'requiredMajor': None, 'minimumTerm': '3A', 'otherNotes': ''}
Prereq: BIOL 273	{'prereqs': [], 'coreqs': [], 'antireqs': [], 'instructorPermission': False, 'requiredMajor': None, 'minimumTerm': '3A', 'otherNotes': 'Level at least 3A Biomedical Engineering or Level at least 3B Systems Design Engineering or Level at least 3B Honours Life Physics (Biophysics Specialization) and permission of the instructor'}
Prereq: BIOL 273 or BME 284 or PSYCH 261 or SYDE 384	{'prereqs': {'type': 'OR', 'data': ['BIOL 273', 'BME 284', 'PSYCH 261', 'SYDE 384']}, 'coreqs': [], 'antireqs': [], 'instructorPermission': False, 'requiredMajor': None, 'minimumTerm': '3A', 'otherNotes': ''}
Prereq: BIOL 273 or BME 284 or PSYCH 261 or SYDE 384. Antireq: BIOL 377	{'prereqs': {'type': 'OR', 'data': ['BIOL 273', 'BME 284', 'PSYCH 261', 'SYDE 384']}, 'coreqs': [], 'antireqs': ['BIOL 377'], 'instructorPermission': False, 'requiredMajor': None, 'minimumTerm': '3A', 'otherNotes': ''}
Prereq: BIOL 273 or BME 284 or SYDE 384; Level at least 3A Biomedical Engineering or Level at least 3B Systems Design Engineering or Level at least 3B Honours Life Physics (Biophysics Specialization) and permission of the instructor	{'prereqs': {'type': 'OR', 'data': ['BIOL 273', 'BME 284', 'SYDE 384']}, 'coreqs': [], 'antireqs': [], 'instructorPermission': True, 'requiredMajor': None, 'minimumTerm': '3A', 'otherNotes': ''}
Prereq: BIOL 273 or PSYCH 261; Level at least 3A	{'prereqs': ['BIOL 273', 'PSYCH 261'], 'coreqs': [], 'antireqs': [], 'instructorPermission': False, 'requiredMajor': None, 'requiredTerm': '3A'}
Prereq: BIOL 273 or PSYCH 261; Level at least 4A	{'prereqs': ['BIOL 273', 'PSYCH 261'], 'coreqs': [], 'antireqs': [], 'instructorPermission': False, 'requiredMajor': None, 'requiredTerm': '4A'}
Prereq: BIOL 273 or PSYCH 261; one of HLTH 205, 333, BIOL 361, KIN 232, PSYCH 291; Level at least 4A	{'prereqs': ['BIOL 273', 'PSYCH 261'], 'coreqs': [], 'antireqs': ['HLTH 205', 'HLTH 333', 'BIOL 361', 'KIN 232', 'PSYCH 291'], 'instructorPermission': False, 'requiredMajor': None, 'requiredTerm': '4A'}
Prereq: BIOL 273, 331, 341	{'prereqs': ['BIOL 273', 'BIOL 331', 'BIOL 341'], 'coreqs': [], 'antireqs': [], 'instructorPermission': False, 'requiredMajor': None, 'requiredTerm': None}
Prereq: BIOL 273, 373	{'prereqs': ['BIOL 273', 'BIOL 373'], 'coreqs': [], 'antireqs': [], 'instructorPermission': False, 'requiredMajor': None, 'requiredTerm': None}
Prereq: BIOL 273, KIN 104, KIN 104L	{'prereqs': ['BIOL 273', 'KIN 104', 'KIN 104L'], 'coreqs': [], 'antireqs': [], 'instructorPermission': False, 'requiredMajor': None, 'minimumTerm': None, 'otherNotes': ''}
Prereq: BIOL 273, KIN 104, KIN 104L; Coreq: KIN 202	{'prereqs': ['BIOL 273', 'KIN 104', 'KIN 104L'], 'coreqs': ['KIN 202'], 'antireqs': [], 'instructorPermission': False, 'requiredMajor': None, 'minimumTerm': None, 'otherNotes': ''}
Prereq: BIOL 273, KIN 104, KIN 104L; Coreq: KIN 202L	{'prereqs': ['BIOL 273', 'KIN 104', 'KIN 104L'], 'coreqs': ['KIN 202L'], 'antireqs': [], 'instructorPermission': False, 'requiredMajor': None, 'minimumTerm': None, 'otherNotes': ''}
Prereq: BIOL 273, KIN 104L	{'prereqs': ['BIOL 273', 'KIN 104L'], 'coreqs': [], 'antireqs': [], 'instructorPermission': False, 'requiredMajor': None, 'minimumTerm': None, 'otherNotes': ''}
Prereq: BIOL 273, PSYCH 101	{'prereqs': ['BIOL 273', 'PSYCH 101'], 'coreqs': [], 'antireqs': [], 'instructorPermission': False, 'requiredMajor': None, 'minimumTerm': None, 'otherNotes': ''}
Prereq: BIOL 273, PSYCH 101, KIN 104, KIN 104L	{'prereqs': ['BIOL 273', 'PSYCH 101', 'KIN 104', 'KIN 104L'], 'coreqs': [], 'antireqs': [], 'instructorPermission': False, 'requiredMajor': None, 'minimumTerm': None, 'otherNotes': ''}
Prereq: BIOL 273, PSYCH 101, KIN 104, KIN 104L; Coreq: KIN 255	{'prereqs': ['BIOL 273', 'PSYCH 101', 'KIN 104', 'KIN 104L'], 'coreqs': ['KIN 255'], 'antireqs': [], 'instructorPermission': False, 'requiredMajor': None, 'minimumTerm': None, 'otherNotes': ''}
Prereq: BIOL 273, PSYCH 101, KIN 104, KIN 104L; Coreq: KIN 255L	{'prereqs': ['BIOL 273', 'PSYCH 101', 'KIN 104', 'KIN 104L'], 'coreqs': ['KIN 255L'], 'antireqs': [], 'instructorPermission': False, 'requiredMajor': None, 'minimumTerm': None, 'otherNotes': ''}
Prereq: BIOL 273, PSYCH 101, KIN 104L	{'prereqs': ['BIOL 273', 'PSYCH 101', 'KIN 104L'], 'coreqs': [], 'antireqs': [], 'instructorPermission': False, 'requiredMajor': None, 'minimumTerm': None, 'otherNotes': ''}
Prereq: BIOL 273, PSYCH 101. Coreq: KIN 255L (for Kinesiology Majors only)	{'prereqs': ['BIOL 273', 'PSYCH 101'], 'coreqs': ['KIN 255L'], 'antireqs': [], 'instructorPermission': False, 'requiredMajor': 'Kinesiology', 'minimumTerm': None, 'otherNotes': ''}
Prereq: BIOL 273. Antireq: KIN 242	{'prereqs': ['BIOL 273'], 'coreqs': [], 'antireqs': ['KIN 242'], 'instructorPermission': False, 'requiredMajor': None, 'requiredTerm': None, 'otherNotes': ''}
Prereq: BIOL 273. Coreq: KIN 202L (for Kinesiology Majors only)	{'prereqs': ['BIOL 273'], 'coreqs': ['KIN 202L'], 'antireqs': [], 'instructorPermission': False, 'requiredMajor': 'Kinesiology', 'requiredTerm': None, 'otherNotes': ''}
Prereq: BIOL 273; Level at least 3A	{'prereqs': ['BIOL 273'], 'coreqs': [], 'antireqs': [], 'instructorPermission': False, 'requiredMajor': None, 'requiredTerm': '3A', 'otherNotes': ''}
Prereq: BIOL 273; Level at least 3A Gerontology Minor or Option in Aging Studies or Diploma in Gerontology students only	{'prereqs': ['BIOL 273'], 'coreqs': [], 'antireqs': [], 'instructorPermission': False, 'requiredMajor': None, 'requiredTerm': '3A', 'otherNotes': 'Gerontology Minor or Option in Aging Studies or Diploma in Gerontology students only'}
Prereq: BIOL 273; Level at least 3A. Antireq: KIN 408	{'prereqs': ['BIOL 273'], 'coreqs': [], 'antireqs': ['KIN 408'], 'instructorPermission': False, 'requiredMajor': None, 'requiredTerm': '3A', 'otherNotes': ''}
Prereq: BIOL 303, 308	{'prereqs': ['BIOL 303', 'BIOL 308'], 'coreqs': [], 'antireqs': [], 'instructorPermission': False, 'requiredMajor': None, 'requiredTerm': None, 'otherNotes': ''}
Prereq: BIOL 308 or 309; CHEM 233 or 237; (BIOL 308 or BIOL 309) and co-req CHEM 233 or CHEM 237 for Science and Business/Biotechnology Specialization or Honours Biotechnology/Economics or CS Honours Bioinformatics	{'prereqs': ['BIOL 308', 'BIOL 309', 'CHEM 233', 'CHEM 237'], 'coreqs': ['CHEM 233', 'CHEM 237'], 'antireqs': [], 'instructorPermission': False, 'requiredMajor': 'Science and Business/Biotechnology Specialization or Honours Biotechnology/Economics or CS Honours Bioinformatics', 'requiredTerm': None, 'otherNotes': ''}
Prereq: BIOL 308, 341	{'prereqs': ['BIOL 308', 'BIOL 341'], 'coreqs': [], 'antireqs': [], 'instructorPermission': False, 'requiredMajor': None, 'requiredTerm': None, 'otherNotes': ''}
Prereq: BIOL 309	{'prereqs': ['BIOL 309'], 'coreqs': [], 'antireqs': [], 'instructorPermission': False, 'requiredMajor': None, 'requiredTerm': None, 'otherNotes': ''}
Prereq: BIOL 342	{'prereqs': ['BIOL 342'], 'coreqs': [], 'antireqs': [], 'instructorPermission': False, 'requiredMajor': None, 'requiredTerm': None, 'otherNotes': ''}
Prereq: BIOL 350 or 351	{'prereqs': ['BIOL 350', 'OR', 'BIOL 351'], 'coreqs': [], 'antireqs': [], 'instructorPermission': False, 'requiredMajor': None, 'requiredTerm': None, 'otherNotes': ''}
Prereq: BIOL 350; One of STAT 202, ECON 221, ENVS 278	{'prereqs': ['BIOL 350'], 'coreqs': [], 'antireqs': ['STAT 202', 'ECON 221', 'ENVS 278'], 'instructorPermission': False, 'requiredMajor': None, 'requiredTerm': None, 'otherNotes': ''}
Prereq: BIOL 354 and one of BIOL 350, 351, ENVE 276	{'prereqs': ['BIOL 354', 'AND', {'type': 'OR', 'data': ['BIOL 350', 'BIOL 351', 'ENVE 276']}], 'coreqs': [], 'antireqs': [], 'instructorPermission': False, 'requiredMajor': None, 'requiredTerm': None, 'otherNotes': ''}
Prereq: BIOL 354; One of BIOL 350, 351, ENVE 276	{'prereqs': ['BIOL 354'], 'coreqs': [], 'antireqs': ['BIOL 350', 'BIOL 351', 'ENVE 276'], 'instructorPermission': False, 'requiredMajor': None, 'requiredTerm': None, 'otherNotes': ''}
Prereq: BIOL 361; Not open to students in the Faculty of Mathematics.  Antireq: (for Arts and Environmental Studies students) PSYCH 202, 391, STAT 322, 430	{'prereqs': ['BIOL 361'], 'coreqs': [], 'antireqs': ['PSYCH 202', 'PSYCH 391', 'STAT 322', 'STAT 430'], 'instructorPermission': False, 'requiredMajor': None, 'requiredTerm': None, 'otherNotes': 'Not open to students in the Faculty of Mathematics.'}
Prereq: BLKST 101 or BLKST 102	{'prereqs': ['BLKST 101', 'BLKST 102'], 'coreqs': [], 'antireqs': [], 'instructorPermission': False, 'requiredMajor': None, 'requiredTerm': '2A', 'otherNotes': ''}
Prereq: BLKST 101 or BLKST 102; BLKST 103 or BLKST 203; Level at least 2A or students pursuing the Diploma in Black Studies or the Diploma in Fundamentals of Anti-Racist Communication	{'prereqs': ['BLKST 101', 'BLKST 102', 'BLKST 103', 'BLKST 203'], 'coreqs': [], 'antireqs': [], 'instructorPermission': False, 'requiredMajor': None, 'requiredTerm': '2A', 'otherNotes': 'Diploma in Black Studies\nDiploma in Fundamentals of Anti-Racist Communication'}
Prereq: BLKST 101 or BLKST 102; Level at least 2A or students pursuing the Diploma in Black Studies or the Diploma in Fundamentals of Anti-Racist Communication	{'prereqs': ['BLKST 101', 'BLKST 102', 'BLKST 103', 'BLKST 203'], 'coreqs': [], 'antireqs': [], 'instructorPermission': False, 'requiredMajor': None, 'requiredTerm': '2A', 'otherNotes': 'Diploma in Black Studies\nDiploma in Fundamentals of Anti-Racist Communication'}
Prereq: BLKST 103; BLKST 101 or BLKST 102; Level at least 2A or students pursuing the Diploma in Black Studies or the Diploma in Fundamentals of Anti-Racist Communication	{'prereqs': ['BLKST 101', 'BLKST 102', 'BLKST 103'], 'coreqs': [], 'antireqs': [], 'instructorPermission': False, 'requiredMajor': None, 'requiredTerm': '2A', 'otherNotes': 'Diploma in Black Studies\nDiploma in Fundamentals of Anti-Racist Communication'}
Prereq: BLKST 302; Level at least 3A or students pursuing the Diploma in Black Studies or the Diploma in Fundamentals of Anti-Racist Communication	{'prereqs': ['BLKST 302'], 'coreqs': [], 'antireqs': [], 'instructorPermission': False, 'requiredMajor': None, 'requiredTerm': '3A', 'otherNotes': 'Diploma in Black Studies\nDiploma in Fundamentals of Anti-Racist Communication'}
Prereq: BME 122 or CS 240 or ECE 250 or MTE 140 or SYDE 223; Level at least 3A Biomedical Engineering or Level at least 3B Systems Design Engineering	{'prereqs': {'type': 'OR', 'data': ['BME 122', 'CS 240', 'ECE 250', 'MTE 140', 'SYDE 223']}, 'coreqs': [], 'antireqs': [], 'instructorPermission': False, 'requiredMajor': 'Biomedical Engineering Major', 'requiredTerm': '3A', 'otherNotes': 'Level at least 3A Biomedical Engineering OR Level at least 3B Systems Design Engineering'}
Prereq: BME 213 or SYDE 212 (with minimum grade of 70%); Level at least 3A Biomedical Engineering or Level at least 3B Systems Design Engineering. Antireq: STAT 331, 371.	{'prereqs': ['BME 213', 'SYDE 212'], 'coreqs': [], 'antireqs': ['STAT 331', 'STAT 371'], 'instructorPermission': False, 'requiredMajor': 'Biomedical Engineering Major', 'requiredTerm': '3A', 'otherNotes': 'Level at least 3A Biomedical Engineering OR Level at least 3B Systems Design Engineering'}
Prereq: BME 252 or SYDE 252	{'prereqs': ['BME 252', 'SYDE 252'], 'coreqs': [], 'antireqs': [], 'instructorPermission': False, 'requiredMajor': 'Biomedical Engineering Major', 'requiredTerm': None, 'otherNotes': ''}
